시기, 2.0122603345323564, 142
야할, 3.0176711164420746, 1706
계신, 2.6922379727872645, 764
왕관, 2.7817597372375356, 953
오래, 2.8148023191802536, 1034
회수, 2.3350337303294513, 316
해주시, 2.297538309682495, 288
의견, 1.8831384580169315, 103
해주셔, 1.8590443344115815, 97
평결, 6.689499526417485, 440
걸려, 2.8151938837766997, 1035
고치, 1.9343461570089284, 117
테라, 3.0678751135847118, 1931
여러, 2.4938548164384455, 468
개발, 2.0065494639535317, 140
오시, 2.8578747572005345, 1150
즐기, 2.254662378674795, 259
관계, 1.9609435662436405, 125
있는, 3.7244971655908623, 9756
하시, 3.324708044130889, 3639
있어, 3.7371389319849753, 10065
얼마나, 2.977503109885567, 1545
뭔가, 2.820250108919754, 1048
다른사람, 2.5066197250357107, 483
드릴, 3.321127755012792, 3607
설문, 4.757796866583254, 75
하러, 3.2944198559972753, 3377
그냥, 3.836303303318269, 12854
리지, 2.1421547710302056, 196
밀어, 2.788503595121559, 969
배심원, 7.214227027039915, 710
살인, 2.3763443196964276, 350
보셨, 2.062842798075699, 161
있으, 3.5196406044307604, 5886
맞아, 2.9346665170511534, 1390
너무, 3.625590789929474, 7644
골라, 1.8831384580169315, 103
아이템, 2.8824766473940575, 1222
얼굴, 2.394418180139276, 366
빠짐, 2.2136714307182297, 234
말씀, 2.525443887423991, 506
많다, 2.8489709056035024, 1125
색깔, 1.9948805979810074, 136
창고, 3.03601477906598, 1785
누구, 3.381182864540768, 4183
공지, 2.4190643325679604, 389
ㅡㅡㅋ, 2.2989388813967153, 289
않고, 2.1776063286846012, 214
여러분, 2.6348266742548168, 663
분명, 2.1905971687143784, 221
래야, 2.4343667187335627, 404
파서, 1.8464381861640848, 94
같아, 3.268011604221676, 3164
기준, 2.2205148861343322, 238
지금, 3.9693601721985403, 17847
사자, 2.9161788759697664, 1328
마리, 3.6050303485563484, 7266
ㅠㅠ, 3.8036384474409446, 11859
잘못, 2.5764753355511787, 574
들어갈, 2.391090130471811, 363
얻어, 2.5517619282674944, 540
시간, 3.7057002199677997, 9314
안녕히, 2.0343319114430765, 150
하겠, 2.7963689127603675, 988
수가, 2.3693533687864807, 344
ㅈㅅ, 2.6665289447841913, 717
타실, 1.6862819790036452, 63
가봐, 2.942747227937151, 1418
새벽, 2.521425369812251, 501
부서, 1.639316219399387, 56
부분, 2.4095977911008797, 380
강호순, 5.519296877002064, 151
같은, 3.7520860960485547, 10443
입니, 3.27637984907113, 3230
요기, 3.0249685083913826, 1737
보이는, 2.865897124264438, 1173
그것, 2.9261238922138655, 1361
분배, 1.9767224097003884, 130
서요, 2.7630593725452326, 910
서영, 4.60280618486685, 65
다른, 3.419439997540717, 4597
캐릭, 2.7757654237194447, 939
ㅌㅌ, 2.7325658541886884, 844
있었, 3.0851315522460707, 2015
일정, 2.1338372463840956, 192
예정, 1.8870185365077308, 104
건의, 1.98891776833979, 134
서리, 3.3280360937983544, 3669
진행, 2.7688044783677226, 923
들어왔, 2.3285874084107046, 311
여기, 4.100361189500175, 24654
ㅋㅋ, 4.585264103513727, 81523
ㅊㅋㅊㅋ, 2.4343667187335627, 404
이번, 3.131814383147126, 2261
월요일, 1.781795801575092, 80
감옥, 3.2590743018154997, 3095
벗고, 2.0289256299076253, 148
이상, 3.1764121736101902, 2524
말씀드릴, 1.7716586458735275, 78
하신, 2.6964561133849596, 772
다르, 2.498154592767908, 473
모든, 2.502409249940439, 478
채널, 2.031637781211322, 149
이런, 3.2988368609617207, 3414
사장, 1.653299160508321, 58
누르는, 1.6734089896092306, 61
다운, 2.245195837207714, 253
없어질, 1.6925683856735796, 64
수락, 1.7505907847107147, 74
아닌, 3.3396885048265372, 3776
전해, 1.8464381861640848, 94
오해, 1.867235827318157, 99
때문, 3.0416510264536294, 1810
중이, 2.714912831775651, 808
만들, 3.6222356382163468, 7581
더워, 1.602091461516324, 51
테스, 1.6798965697430328, 62
확인, 2.7467114204308993, 874
화장, 1.7716586458735275, 78
많으, 2.740642169050334, 861
내용, 2.0036635791151727, 139
마시, 2.4972982775433783, 472
저기, 3.485829276786675, 5415
고민, 2.395521487236667, 367
해서, 3.0021768330580048, 1642
주신, 2.2119423658032624, 233
하세, 3.2728507552884234, 3202
지내, 1.8421475100603664, 93
다리, 2.68204043059246, 745
채팅, 2.773169053429701, 933
신다, 1.913186654957917, 111
소환, 3.184520156192154, 2575
반사, 1.9704843619199035, 128
드립니, 2.2861560855535807, 280
그런, 3.426520628861837, 4678
셨습, 4.53412055239524, 61
기는, 2.2483759720048604, 255
하면, 3.6587260600991294, 8295
지나야, 1.653299160508321, 58
마지막, 3.058104397228566, 1885
문제, 2.960086998877808, 1480
날틀, 3.4456466941870647, 4904
가장, 2.5957540482705053, 602
계시, 2.6128703766612453, 628
순서대로, 1.833427494235452, 91
해볼, 2.747637140257919, 876
조금, 2.8999954649298907, 1276
지원해, 2.103303946563979, 178
잠시, 3.33210342057105, 3706
눈물, 3.1559946758219475, 2400
보물상자, 2.309972626408233, 297
만들었, 2.7692430561369394, 924
이제, 3.665367217570277, 8432
혹시, 3.2760031977592257, 3227
경고, 1.9978294481286176, 137
정식, 1.833427494235452, 91
안될, 2.6847489584205553, 750
삽질, 1.9343461570089284, 117
안되, 3.5868874930704324, 6948
범선, 3.3754245678864336, 4124
세력, 2.639682601852298, 671
없어, 3.668623598289533, 8500
마무리, 6.134097658560606, 265
보인, 2.6230552790783745, 644
신고해야, 1.8984408441825342, 107
하는, 3.7970554616108205, 11668
계시는, 1.9203632158999946, 113
클리, 2.0799949370302175, 168
준비, 2.7373360869516308, 854
아노, 2.9034731596915466, 1287
맡기, 4.479632743379177, 58
범죄자, 2.2289099087572746, 243
들이, 2.8335577063439854, 1083
보세, 2.917397404634754, 1332
다음, 3.216296078462479, 2785
글쎄요, 2.1210320208584954, 186
드렸, 2.3610419335308253, 337
모르, 3.4185572079298363, 4587
폭행, 2.1188579400030036, 185
모두, 2.8163663138218706, 1038
접속, 2.8971277233306663, 1267
하셔, 2.803279262316683, 1005
모아, 3.046104284926743, 1830
지속, 2.0918169146320174, 173
대상, 2.4393418131528004, 409
시스템, 2.3259799067677016, 309
하느, 2.3669960068664606, 342
이의, 2.502409249940439, 478
안녕하세, 2.9240346305012412, 1354
귓속말, 2.5057811205834963, 482
올리, 2.776627198981385, 941
구릉지, 1.9478629122566669, 121
토요일, 1.8013400719997186, 84
랜덤, 2.660269008248736, 706
오스, 3.0893333008117403, 2036
분위기, 2.105562810947232, 179
자리, 3.0443288464769958, 1822
착한, 2.0702827335694916, 164
설문조사, 4.460852588822831, 57
릴리, 2.2136714307182297, 234
입장, 2.1563120982362354, 203
이었, 2.583466286461126, 584
어요, 3.2592052448517124, 3096
진행되, 1.6321396584573098, 55
보라, 2.1442077633054013, 197
디버프, 2.1543196366931237, 202
걸릴, 2.3622397633771914, 338
설마, 2.7129030873481947, 804
정말, 2.8380215874828303, 1095
한번, 3.540840962270941, 6202
얼마, 3.343641166612332, 3813
문의, 2.3401179989298173, 320
대화, 2.778773657716278, 946
초대, 3.4721246828151973, 5235
답변, 1.8712703392932488, 100
눌러, 2.9121931755164607, 1315
용병, 2.448145985289371, 418
고맙, 2.3463849723467054, 325
테스트, 2.429329820319372, 399
매너, 2.2947225684492087, 286
부탁드립니, 2.1421547710302056, 196
겁니, 2.290461950176269, 283
죄송합, 2.426277370961199, 396
두고, 2.4903818606608668, 464
주말, 2.332467486901504, 314
넣어, 2.6959312393853105, 771
아니, 3.8928827457635826, 14779
중요한, 2.3072422113218205, 295
신가, 2.6990703397724767, 777
연합, 2.7373360869516308, 854
내일, 3.268907377272383, 3171
보이, 3.1321727261736396, 2263
ㅎㅎ, 3.681070078955711, 8765
되는, 3.4930268517276235, 5512
대미지, 2.094140503272429, 174
하라, 2.952347825256763, 1452
수량, 1.7108631478424627, 67
서버, 3.1185132790236323, 2188
버그, 3.0636558756361545, 1911
필터, 1.602091461516324, 51
종료, 2.4095977911008797, 380
무죄, 3.061529677223832, 1901
일해, 1.6668159157560591, 60
마세, 2.8525559431774843, 1135
신고, 2.8568165614504233, 1147
가볼, 2.891330665134491, 1249
그럼, 3.724414044412198, 9754
사실, 2.7905882532258235, 974
어디가, 3.063019185987231, 1908
게임, 3.2233653876890496, 2834
이후, 2.290461950176269, 283
주로, 1.8984408441825342, 107
찍었, 2.510786926239871, 488
순간, 2.4797808618368498, 452
되었, 1.9445257320344953, 120
ㅜㅜ, 3.3206779877918446, 3603
주무, 1.8060824080267381, 85
사람, 3.8874976370764407, 14584
상태, 2.664263770691115, 713
오픈, 2.714912831775651, 808
