ÀÎ»ý, 1.1938672690056138, 18
¸¸¼¼, 1.0700456654560944, 13
ÀÖ´Ù, 2.110043133971203, 181
°°Àº, 2.5317918074230437, 514
·¦¶§, 0.445448950393773, 2
³¯Æ², 2.123194506560974, 187
½ÍÀº, 1.5779973379109737, 48
Áö¶ö, 1.6925683856735796, 64
½¬¹ß, 0.7264959468943806, 5
¸Ô¾ù¾î, 0.5620939930012151, 3
¿­¸Å, 2.052705642374135, 157
¸øÇÏ°º, 0.761500010418809, 1
¹«Áö, 1.214664910159686, 19
¿­¸®, 1.1241879860024302, 15
´ç¿¬ÇÑ, 0.9336179136590785, 9
Èûµé, 1.71678245162801, 68
µ¹¸®´Â, 1.2533098625178554, 21
¤¤¤·¤Ó, 0.761500010418809, 1
¹ø¸¸, 0.8431409895018226, 7
È¤½Ã, 1.8199854309116805, 88
¼ºÀå, 1.7283679571750539, 70
¾²´Â, 1.7340388902893686, 71
ÇØº¸ÀÚ, 0.5620939930012151, 3
³ª°¡¼­, 1.0700456654560944, 13
Á¹¶ó, 1.6321396584573098, 55
ÀÎ»ý¼§·Ã, 0.761500010418809, 1
¾îµ÷À½, 1.3510926619567019, 27
¾Æ½Ã, 2.0289256299076253, 148
Ã£´Â, 1.5343568590184626, 43
¤±¤¤¤·¤©¤À¤¿¤±¤·¤¤, 0.761500010418809, 1
¾îÄ³, 1.5434688179460168, 44
°¡¼­, 2.0918169146320174, 173
¿©±â, 2.764392409717805, 913
Ä¡Å¸, 0.7889986689554869, 6
²÷±è, 0.7264959468943806, 5
²ö±â, 0.28104699650060755, 1
³Ê¹«, 2.437359094736843, 407
¸¶À», 2.374027369916885, 348
½ÉÇØ¼­, 0.6525709171584708, 4
ÇÏ³Ä, 1.9641488407071066, 126
»ç¶ûÇØ, 1.3790668640528516, 29
½¬”U, 0.761500010418809, 1
ÇÐ»ì, 1.3790668640528516, 29
º¸³½, 0.6525709171584708, 4
±×·³, 2.296132883290584, 287
µé¾î¿Í, 1.4529918937887611, 35
¿£ÇÇ½Ã, 1.833427494235452, 91
°³´Â, 0.9336179136590785, 9
·¢Â¿, 0.761500010418809, 1
ÀÎ»ý¼§, 0.761500010418809, 1
ÃÖÀú, 0.6525709171584708, 4
¸®´ÏÁö, 1.3051418343169416, 24
»ç¶÷, 2.621796069656043, 642
»õ²¥, 0.445448950393773, 2
·¢°É¸², 0.761500010418809, 1
¾ðÁ¦, 2.3072422113218205, 295
ÀÌ³», 1.098019867552244, 14
Àç¹Ì¾ø, 1.5434688179460168, 44
¼öÈ®, 1.7283679571750539, 70
°íÇØ, 1.098019867552244, 14
ÁöÆ÷½º, 1.007542943394988, 11
½Ã¹ß, 2.240378373311643, 250
¾Æ¾Æ, 1.602091461516324, 51
°¨µ¿, 0.7264959468943806, 5
·¢°É¸®, 1.523000020837618, 3
Å¸´Â, 1.6248337831757187, 54
ÀÚ¸®, 1.4957119066602935, 39
´õÈûµå³», 0.761500010418809, 1
±â¾ï, 1.8506839328968108, 95
ÁøÂ¥, 2.595081076982225, 601
ÃÖ¼Ö, 0.761500010418809, 1
¸ÂÀ¸, 1.3210444650157163, 25
½ÉÇÔ, 0.5620939930012151, 3
³ª¿È, 1.7340388902893686, 71
¸ð³»±â, 0.5620939930012151, 3
¿µÀÚ, 2.026195214821213, 147
±â·Ï, 1.3210444650157163, 25
ÇØ½Ê, 0.761500010418809, 1
¼ö°íÇØ, 0.445448950393773, 2
³ª°¡, 1.8107699181314099, 86
°Ç°¡, 2.065337975846098, 162
, 2.5517619282674944, 540
¹®Á¦, 1.6668159157560591, 60
ÃßÀÚ, 1.2533098625178554, 21
ÃãÁ», 1.523000020837618, 3
°×Åå, 0.7889986689554869, 6
¾ÈµÇ´Â, 1.7716586458735275, 78
¼ÅÇÃ, 1.7283679571750539, 70
Â¾´Ù, 1.7451482183206055, 73
¸Ç¼Õ, 1.523000020837618, 3
¸¶¸®, 2.2890317366718165, 282
ÇÖ»ê, 1.7681482684484517, 4
Äù½ºÆ®, 2.646859162794375, 683
º¼°Ô, 0.890897900787546, 8
¹ÝÀÀ, 1.23444761934926, 20
°¡´Â, 1.9445257320344953, 120
ÀÇÁö, 2.08476516979316, 170
µé¸°, 0.6525709171584708, 4
¾ÈÁ×Á­, 0.761500010418809, 1
ÇÏ½Ã, 2.0289256299076253, 148
¹ÇÁ¦, 0.761500010418809, 1
¹Þ¾Æ, 1.8107699181314099, 86
¼Ò¸®, 1.98891776833979, 134
ÇÏ´Â, 2.6562344962736435, 699
Ãß°í, 0.6525709171584708, 4
µé¸®, 1.0399974685151088, 12
ÇÏ·¯, 1.9978294481286176, 137
ÇÏ¸¸, 2.000757006753755, 138
¾ÆÀÌµð, 1.8245158144466245, 89
ÁøÇÑ, 0.445448950393773, 2
ÇÏÀÚ, 1.8548856814624806, 96
¸ð¸£, 2.215393153509536, 235
¹Ù²î, 1.3210444650157163, 25
¹Ú³­, 0.761500010418809, 1
µà¿À, 0.445448950393773, 2
³ª¿Í¶ó, 1.3210444650157163, 25
´ÙÇÏ¸é, 0.6525709171584708, 4
ÇÏÅ¸ÄÉ, 0.761500010418809, 1
º¸µå, 0.9722628660172477, 10
µé¸², 0.890897900787546, 8
½É½ÉÇÏ¸é, 0.445448950393773, 2
±×°Å, 2.4232017675308133, 393
°£´Ù, 1.7505907847107147, 74
°Ô¸§, 0.761500010418809, 1
½Ã¹Ù, 1.7916856847529945, 82
ºÒÆí, 0.890897900787546, 8
°¥°Å, 1.007542943394988, 11
Ä«Ä«½Ã, 0.761500010418809, 1
¾îµð, 2.8056903602526995, 1011
±×·¸, 1.957712751475413, 124
À±¼ºÁØ, 1.206948960812582, 2
°Å¸Ó, 0.7264959468943806, 5
¹Ù·Î, 1.9478629122566669, 121
¾È°¨, 1.007542943394988, 11
¸»·Î, 1.1719448972881534, 17
³ªµµ, 2.2744450878643687, 272
ÀÌ·¯, 1.776758903160901, 79
´©´©, 0.761500010418809, 1
Á¾¸ñ, 0.761500010418809, 1
°©ÀÚ±â, 1.9095501722137707, 110
±×·², 1.4177118164110207, 32
ºÒÆíÇÏ³×, 0.9336179136590785, 9
´Ù´Â, 1.3790668640528516, 29
¤»¤», 3.5027642954159246, 5646
±èÁ¤, 0.761500010418809, 1
Ã£¾Ò, 1.4529918937887611, 35
Àâ¾Æ, 2.309972626408233, 297
µé·Á, 0.890897900787546, 8
¹Þ´Â, 1.6668159157560591, 60
¹æ¾È, 0.5620939930012151, 3
Àç¹Õ³Ä, 1.523000020837618, 3
¸¶ÀÌÅ©, 1.0700456654560944, 13
¤µ¤², 2.2371346351467674, 248
¾î¶», 2.8438979962555777, 1111
¾îµø, 2.374027369916885, 348
¸»ÇÏ¸é, 0.8431409895018226, 7
µÅÁö, 1.3051418343169416, 24
·ºÂ¼´Âµ¥, 0.761500010418809, 1
µÇ´Â, 2.1996279453194854, 226
Á¸³ª, 2.2744450878643687, 272
¾Ë¾Æº¼, 0.445448950393773, 2
º¸³×, 1.7048561474829589, 66
Å¸¹«¸£, 1.523000020837618, 3
µé¸®³Ä, 0.7264959468943806, 5
µ¥½º, 0.5620939930012151, 3
¾øÀ¸, 1.8464381861640848, 94
Ãß´Â, 1.0399974685151088, 12
¼³Á¤, 1.6601138605534589, 59
µû¶ó¿Í, 1.2533098625178554, 21
µé¸®´Â, 0.6525709171584708, 4
·¹µå, 1.2885899398955958, 23
±×¸£Á¦, 0.761500010418809, 1
±¤»ê, 1.5779973379109737, 48
±â´Þ, 0.7889986689554869, 6
¾ø´Â, 2.24995673466247, 256
½ÃÀÛÇÏ¸é, 0.7889986689554869, 6
¹æ°¡, 0.890897900787546, 8
¤·¤·, 2.4947184272188374, 469
³ìÀ½, 0.5620939930012151, 3
°Ô¹ÚÅÏ, 1.206948960812582, 2
Àç¹Ì, 1.755961262006829, 75
¾ßÇÏ´Â, 1.5057238994937217, 40
°×¹æ, 0.9722628660172477, 10
´Ü°á, 0.7889986689554869, 6
ÆÄÆ¼, 2.5502602039282216, 538
Á¤³ç, 0.7889986689554869, 6
±â´Â, 1.007542943394988, 11
Ã£±â, 1.755961262006829, 75
¤·¤»¤·¤», 1.0399974685151088, 12
³ªÁö, 0.7889986689554869, 6
°³»ç, 0.8431409895018226, 7
ÀâÀ¸, 2.2483759720048604, 255
Àá±ä, 0.445448950393773, 2
